Daerah,SumbuUtama,SumbuKecil,Keunikan,AreaBulatan,Diameter,KadarAir,Keliling,Bulatan,Ransum,Kelas
5308,131.152746,53.38772664,0.913399077,5513,82.20921787,0.648107448,307.129,0.7071297790000001,2.456608555,1
5921,136.77645259999997,55.66036397,0.913453085,6085,86.82655898,0.53380815,326.626,0.69743449,2.457340248,1
6275,141.03414030000002,57.38530573,0.913477402,6467,89.38444016,0.630273202,332.61,0.712775871,2.45766993,1
5602,133.6566273,54.36164284,0.913550138,5816,84.45524217,0.557024958,321.778,0.679892535,2.458656883,1
4770,123.43004309999999,50.18648304,0.913606905,4913,77.93171773,0.705099778,288.27299999999997,0.721307267,2.45942803,1
5816,136.57093940000001,55.50969084,0.913671617,6004,86.05324626,0.662640994,321.35400000000004,0.707728756,2.4603080530000003,1
6177,142.08065369999997,57.74622982,0.9136807020000001,6386,88.6837114,0.725,344.13800000000003,0.655423795,2.460431687,1
5349,130.3923317,52.98616379999999,0.913713276,5463,82.52610693,0.761965812,301.307,0.7403959240000001,2.46087511,1
4028,113.3307374,46.05036728,0.9137236959999999,4133,71.61430644,0.551780822,263.151,0.7309527029999999,2.461017015,1
5261,129.8095836,52.73574362,0.913759914,5423,81.84444541,0.591655421,298.992,0.739535505,2.4615104430000003,1
5657,133.9713999,54.38703038,0.913890843,5762,84.86881703,0.6907203909999999,307.377,0.752407832,2.463296836,1
5619,134.6662091,54.66357193,0.9139090609999999,5761,84.58329032,0.5134320179999999,313.296,0.7193813859999999,2.4635457290000002,1
6679,146.5902286,59.47327096,0.9140014059999999,6851,92.2169557,0.587940141,342.99,0.713441538,2.4648085809999998,1
4537,92.22931650000001,64.01276874,0.7199162259999999,4677,76.00452496,0.657536232,273.085,0.764509615,1.440795615,2
2872,74.69188071,51.40045446,0.725552747,3015,60.47101762,0.713008937,208.317,0.831658201,1.453136582,2
3048,76.29316379999999,52.04349114,0.731210927,3132,62.29634124,0.759153176,210.012,0.8684335740000001,1.465950153,2
3073,77.03362772,51.92848667,0.738638695,3157,62.55129991,0.783528812,210.657,0.8702031159999999,1.48345605,2
3693,85.12478457,56.37402054,0.749281579,3802,68.5716679,0.769375,230.332,0.874743279,1.51000024,2
2990,77.41707342,50.9543441,0.752860889,3080,61.70077989,0.584898279,216.93,0.798439143,1.5193419680000002,2
3556,84.32356418,55.41306133,0.753761573,3636,67.28773901,0.7502109709999999,227.007,0.867147782,1.521727227,2
3788,86.95241143,56.44476861,0.760664242,3866,69.44804818,0.80067639,235.476,0.85847279,1.540486631,2
2629,74.13311404,48.07414422,0.761228217,2790,57.8562595,0.640594542,207.325,0.768594199,1.5420579030000001,2
5719,106.7211415,68.97769987,0.763053057,5819,85.33262539,0.754983498,281.839,0.9047483129999999,1.547183245,2
2665,74.36402121,48.05318758,0.763177705,2777,58.25103765,0.596730855,202.456,0.8170446170000001,1.5475356569999998,2
3231,81.30420040000001,52.4511359,0.7640795020000001,3330,64.13919994,0.614960031,218.773,0.848319358,1.5500941780000002,2
2805,77.04768244,49.24267814,0.769107427,2950,59.76150034,0.6032258070000001,209.82299999999998,0.8006386390000001,1.564652561,2
3265,83.37848692,52.76486452,0.77428629,3420,64.47578703,0.575837743,227.85299999999998,0.790284652,1.580189539,2
4301,94.91539197,59.82281961,0.7763717840000001,4427,74.00137351,0.8012295079999999,257.607,0.814449173,1.586608465,2
3393,84.05848002,52.95148583,0.7766468240000001,3477,65.72748113,0.68851461,224.485,0.8460948859999999,1.587462159,2
3475,84.58114773,53.191204799999994,0.7775041690000001,3539,66.5169709,0.652214715,221.295,0.8917055509999999,1.590134084,2
4577,98.35854914,60.7533301,0.7864357540000001,4652,76.33883282,0.591725921,259.184,0.856198377,1.6189820209999999,2
3028,81.27755239,49.16736189,0.796277419,3114,62.09162054,0.753608761,211.667,0.849296679,1.653079386,2
3552,88.02937756,53.17603697,0.796930134,3654,67.24988374,0.623705004,232.122,0.82841931,1.65543321,2
3852,92.20828955,55.27701192,0.800389846,4023,70.03226918,0.6539898129999999,245.517,0.803032283,1.668112772,2
3163,83.82327008,50.02465547,0.8023995429999999,3232,63.46067034,0.584441981,221.38,0.811021355,1.675639128,2
3910,92.58932307,55.11140291,0.8035596979999999,4067,70.5575412,0.6228098120000001,252.523,0.7705214640000001,1.680039305,2
3505,88.0017938,52.27703901,0.8044316979999999,3586,66.80347749,0.59477346,229.044,0.839576062,1.683373724,2
2647,76.78904267,45.52911212,0.805267574,2710,58.05398414,0.59819209,200.58700000000002,0.82671961,1.686592141,2
3606,88.77990424,52.5886165,0.805682077,3658,67.7591455,0.593092105,227.90599999999998,0.872416898,1.688196232,2
4136,95.74362731,56.41101106,0.807995866,4217,72.56802848,0.765925926,247.294,0.84989101,1.6972506880000002,2
3951,94.12263105,55.39145755,0.808494981,4045,70.92650732,0.606912442,247.032,0.81359911,1.6992264730000002,2
3867,92.47994738,54.37937746,0.808851743,3960,70.16849236,0.7812121209999999,240.315,0.841438302,1.700643731,2
3177,84.54078476,49.52659704,0.810433374,3247,63.60095938,0.81712963,219.66299999999998,0.827395697,1.706977459,2
3987,94.17620603,54.94802805,0.812142038,4043,71.2489022,0.594364937,240.915,0.8632337609999999,1.7139142090000001,2
4038,95.24709370000001,55.21937217,0.814795388,4126,71.70314694,0.63610586,244.287,0.8503064359999999,1.7248854880000002,2
3426,88.92210563,51.48838799,0.815307665,3548,66.04633737,0.563208943,232.94,0.7934308459999999,1.7270322319999998,2
3938,94.26939767,54.30216853,0.817427302,4009,70.80972622,0.841452992,238.395,0.870745605,1.736015342,2
3636,91.40038634,52.30281469,0.8200872909999999,3723,68.04042170000001,0.75529705,235.385,0.824662357,1.7475232809999999,2
2965,82.57014058,47.15593922,0.820879385,3068,61.44229203,0.607581967,214.44,0.810257323,1.75100193,2
3335,87.97830505,50.23674047,0.8209411390000001,3459,65.1632863,0.625,229.787,0.793697097,1.751274152,2
3277,87.3845036,49.64746533,0.8229253320000001,3408,64.59416373,0.6301923079999999,227.562,0.7952191340000001,1.760099997,2
3446,89.40212268,50.79059698,0.8229498709999999,3533,66.23883658,0.808350927,229.852,0.8196502259999999,1.760210118,2
3697,91.87618278,52.09462225,0.8237115979999999,3772,68.60879387,0.8498850579999999,231.291,0.868444056,1.763640445,2
2953,82.87781414,46.99201881,0.823715315,3043,61.31783081,0.6922175340000001,214.338,0.807746273,1.763657239,2
3670,92.21294021,51.85164606,0.8269310320000001,3772,68.35780226,0.736947791,235.53400000000002,0.831320927,1.778399476,2
3415,89.49579817,50.31824228,0.826973165,3534,65.94022327,0.6873993559999999,232.838,0.7915764259999999,1.7785954780000002,2
3860,94.63650283,53.13975738,0.827466978,3942,70.10495448,0.815722739,242.845,0.8225055490000001,1.780898286,2
3271,87.41286344,49.06935374,0.8275773940000001,3391,64.53500252,0.671387521,226.793,0.799155176,1.781414606,2
3657,92.43690606,51.86429927,0.827763047,3725,68.23662517,0.6321521179999999,234.047,0.838935683,1.782283909,2
3494,90.07527599,50.52519208,0.8278687440000001,3580,66.69856797,0.725498339,227.93400000000003,0.84511253,1.782779486,2
3899,95.37622831,53.32667827,0.8290872970000001,3977,70.45822156,0.6421278,240.44,0.847519424,1.7885274580000001,2
2522,77.09079003,42.87187941,0.8311007109999999,2579,56.66665803,0.598765432,197.015,0.816500322,1.7981667959999998,2
3812,95.00364795,52.78100382,0.8314709840000001,3903,69.66770518,0.596557121,244.123,0.8037951090000001,1.799959097,2
3210,87.98665592,48.80975228,0.8320234940000001,3351,63.93042264,0.6138841079999999,226.454,0.786601742,1.802645,2
5425,113.5134456,62.96183004,0.8320743759999999,5591,83.11031543,0.560897436,292.569,0.7964398690000001,1.802893047,2
3293,88.11593906,48.84442145,0.8323036779999999,3358,64.75166269,0.576505602,222.373,0.836830469,1.804012341,2
4935,108.61733659999999,60.15695607,0.832621093,5193,79.26813454,0.6018292679999999,290.143,0.7366697329999999,1.8055657019999998,2
3869,96.60035011,53.42470023,0.8331489129999999,4005,70.18663547,0.727255639,248.428,0.787784638,1.808158955,2
3900,95.17012555,52.51306281,0.833989075,3980,70.4672564,0.782818145,236.767,0.8742429290000001,1.812313365,2
4571,103.8253162,57.17941587,0.834685363,4658,76.28878003,0.717582418,261.064,0.842805012,1.815781338,2
3746,93.9988852,51.71568655,0.835050434,3847,69.06196735,0.635345997,239.34,0.8217639090000001,1.817608766,2
4607,105.4041588,57.71611459,0.8367601309999999,4727,76.58860609,0.590641026,268.84,0.801014362,1.826251811,2
3466,91.05330784,49.75342248,0.837510773,3539,66.43077797,0.8495098040000001,228.007,0.83780329,1.830091344,2
4294,101.45421,55.34456288,0.838102538,4375,73.94112932,0.596388889,254.699,0.831797143,1.833137796,2
3992,97.47084902,53.15412282,0.8382191440000001,4057,71.29356396,0.584908425,243.28,0.847593431,1.8337401480000002,2
4404,102.8634748,55.96797915,0.839020612,4535,74.88222055,0.613541376,260.512,0.815458208,1.837898676,2
4399,102.4485604,55.73154196,0.8390882209999999,4496,74.83970041,0.755841924,257.268,0.835203461,1.8382509569999999,2
4042,98.37593738,53.45686204,0.839478002,4144,71.73865234,0.749351131,249.61,0.8152338659999999,1.840286422,2
3733,94.53973823,51.36464535,0.839530377,3802,68.94202797,0.61907131,234.817,0.850763371,1.8405605180000002,2
3871,96.33549432,52.31804963,0.839679822,3964,70.2047739,0.593256705,240.09400000000002,0.8438600390000001,1.84134338,2
4126,99.49226615,53.87480874,0.84070239,4265,72.48024808,0.622886473,253.076,0.80953786,1.846730754,2
3886,97.77562771,52.84771577,0.841344086,4032,70.340663,0.7330692320000001,251.165,0.7740952809999999,1.8501391459999998,2
3931,97.08081574,52.43244079,0.841606851,4003,70.74676424,0.5775786070000001,242.06400000000002,0.843048377,1.851541036,2
3850,96.40313032,52.025080200000005,0.841881949,3942,70.01408606,0.6715506720000001,241.481,0.829668616,1.8530126230000001,2
4676,106.8064769,57.61952234,0.8420010290000001,4814,77.16001627,0.6660968660000001,274.007,0.782638217,1.8536508569999999,2
3764,96.23547918,51.91358009,0.842021957,3864,69.22769422,0.55762963,245.108,0.787307713,1.8537631,2
3668,94.00787826,50.70506339,0.84206865,3764,68.33917361,0.677377655,239.356,0.804545396,1.8540136230000002,2
4425,104.2664186,56.20161967,0.8422933659999999,4560,75.06054213,0.7746848740000001,266.82,0.781063565,1.855220886,2
4483,104.32808759999999,56.11813541,0.843008304,4598,75.55086286,0.58785733,269.116,0.777856643,1.859079722,2
4196,100.7501023,54.05545555,0.843881227,4280,73.09249708,0.820332356,249.882,0.844452833,1.8638285680000002,2
4409,103.6999129,55.28355112,0.846045387,4519,74.92471657,0.600108888,263.42400000000004,0.7984344790000001,1.875782413,2
4702,106.8208342,56.88935479,0.846387239,4779,77.37423563,0.646323024,265.151,0.840438522,1.877694599,2
4893,108.98325030000001,58.02999061,0.846450727,4979,78.93010257,0.625223614,268.932,0.8501589209999999,1.878050455,2
4108,101.3157423,53.87284326,0.846912546,4253,72.32197487,0.589467642,256.915,0.782098362,1.880645909,2
3797,96.14211158,51.05518917,0.84734752,3872,69.53050087,0.7115817090000001,237.412,0.8465354079999999,1.8831016619999998,2
3663,94.00143053,49.88557273,0.8475663090000001,3738,68.29257978,0.7537037040000001,230.804,0.864092271,1.8843410109999998,2
3502,93.5356072,49.58314468,0.847935673,3653,66.77488215,0.645054338,240.546,0.760553426,1.8864395919999999,2
3866,98.21982690000002,52.02727997,0.848183557,4003,70.15941904,0.774439103,247.889,0.790600715,1.88785243,2
4181,101.1105249,53.53444948,0.848331996,4281,72.96173337,0.6422427039999999,251.05,0.833622792,1.88870019,2
3730,95.97894614,50.81390793,0.848355093,3787,68.91432001,0.568597561,236.813,0.8358101029999999,1.8888322119999998,2
3810,97.32531129,51.31237346,0.8497254890000001,3917,69.64942689,0.575181159,243.983,0.8042956240000001,1.896722072,2
4623,106.8561506,56.29384365,0.8499775340000001,4720,76.72148601,0.7891771940000001,264.644,0.829487132,1.898185373,2
4472,106.2162594,55.86103791,0.850535305,4642,75.45811583,0.775312067,274.486,0.74588395,1.901437269,2
3951,100.0223281,52.47633057,0.8513203890000001,4085,70.92650732,0.5637842470000001,253.792,0.770834311,1.906046537,2
4621,107.515859,56.39083506,0.851417512,4798,76.70488861,0.658262108,277.531,0.753915777,1.90661938,2
4709,107.830578,56.55003031,0.851451051,4801,77.43180881,0.824404762,265.248,0.841074214,1.906817334,2
4581,106.5972033,55.87488082,0.851614663,4685,76.37218312,0.565625386,266.221,0.812242173,1.907783994,2
3243,91.13033539,47.69255121,0.852121255,3431,64.2581967,0.66509434,234.30200000000002,0.742343348,1.9107875980000002,2
4357,104.16880359999999,54.50369237,0.852194755,4432,74.48157286,0.53796765,260.732,0.805394671,1.911224709,2
4566,107.33230149999999,56.11190573,0.8524634940000001,4735,76.24704428,0.553790176,272.888,0.770507543,1.91282581,2
3554,94.59943367,49.34837868,0.85315581,3659,67.26881404,0.81308625,235.80700000000002,0.803181878,1.916971463,2
4686,108.04116859999999,56.32774126,0.8533402390000001,4795,77.24247864,0.566147155,271.738,0.797464573,1.918080969,2
3972,99.93602686,52.0746236,0.853508093,4153,71.11474862,0.6110769229999999,253.449,0.777030274,1.91909264,2
4019,99.88402006,51.99738757,0.853814335,4107,71.53425564,0.829514964,252.331,0.7932072090000001,1.9209430459999999,2
4754,109.0975949,56.64723153,0.854631832,4863,77.80090485,0.66694725,271.228,0.8120822129999999,1.92591221,2
4608,107.26641780000001,55.61545032,0.855089993,4698,76.59691784,0.745631068,264.95099999999996,0.824880825,1.9287161609999999,2
3878,98.86216016,51.20220775,0.8554320120000001,3952,70.26822151,0.824404762,244.49,0.815258748,1.930818309,2
4404,105.5612967,54.66500185,0.855470952,4534,74.88222055,0.594331984,268.492,0.7677051859999999,1.931058138,2
3609,95.46121147,49.31615584,0.856221212,3684,67.78732564,0.699147617,235.956,0.8145817870000001,1.9356985519999999,2
4493,106.1024587,54.73130459,0.85668828,4635,75.63507966,0.6712983709999999,265.16700000000003,0.8029848140000001,1.938606424,2
4626,108.1493814,55.77865010000001,0.856735754,4781,76.74637538,0.589449541,272.76099999999997,0.781359586,1.93890281,2
4355,104.8104398,53.84724626,0.8579348940000001,4432,74.46447621,0.577279958,257.1,0.827930478,1.9464401080000002,2
3448,93.76361246,48.16081418,0.858005337,3554,66.25805574,0.563398693,236.521,0.7745290440000001,1.94688595,2
4459,106.3932719,54.55141565,0.8585477020000001,4566,75.34835851,0.5903614460000001,263.639,0.806172585,1.9503301730000002,2
4105,101.8422762,52.14737228,0.858961293,4241,72.29556232,0.838439543,254.662,0.7954167540000001,1.9529704319999999,2
3992,101.5810398,51.87325399,0.859783443,4141,71.29356396,0.7914353690000001,257.06,0.759156632,1.958254629,2
4083,101.986251,52.07642841,0.8598052829999999,4204,72.10157461,0.5521298170000001,253.493,0.7984676059999999,1.958395654,2
5037,113.664381,57.90922261,0.860485135,5176,80.08312923,0.724227175,284.38599999999997,0.782646035,1.962802744,2
3536,95.69548849,48.62133126,0.861307617,3621,67.09824908,0.715789474,237.56799999999998,0.787310851,1.96817911,2
5011,113.87144909999999,57.72255233,0.86199911,5179,79.87617516,0.556221556,283.97700000000003,0.7808505720000001,1.972737596,2
3829,99.79394795,50.57754473,0.862052047,4031,69.82287746,0.7235449740000001,254.977,0.740104792,1.973088027,2
4388,106.4473886,53.8901512,0.862380367,4470,74.74607095,0.5753999479999999,263.29900000000004,0.795386222,1.9752660969999998,2
4684,110.44643980000001,55.87473489999999,0.8625927659999999,4791,77.22599321,0.5684466020000001,274.318,0.78220059,1.976679441,2
4319,105.33735859999999,53.28323892,0.86263072,4394,74.15606242,0.7951030929999999,256.647,0.823987615,1.976932348,2
5784,122.1912997,61.75362721,0.862894078,5917,85.81618453,0.7523413109999999,301.985,0.797016671,1.978690245,2
4126,103.5232905,52.31378371,0.862924147,4258,72.48024808,0.742754275,255.796,0.7924129959999999,1.978891282,2
3803,99.47215247,50.26503783,0.862933391,3911,69.58541506,0.542742971,246.555,0.786155688,1.9789531009999999,2
3982,100.5093206,50.6631383,0.863666257,4058,71.20421243,0.606919677,243.84900000000002,0.841529145,1.983874746,2
4408,106.9605737,53.91266267,0.863678918,4499,74.91621929,0.808214155,264.28,0.793090693,1.9839601390000001,2
3495,96.35268965,48.55849663,0.863723389,3656,66.70811202,0.7139938709999999,240.60299999999998,0.7586735929999999,1.9842601469999999,2
4371,106.0365044,53.38323965,0.864028969,4460,74.60113974,0.6237157529999999,256.509,0.834805795,1.9863257669999999,2
4039,102.29535229999999,51.4952914,0.86405457,4137,71.71202494,0.553591009,251.80700000000002,0.8004756390000001,1.9864991440000002,2
5472,118.82258770000001,59.81104559,0.864074307,5649,83.46955606,0.606921029,295.612,0.786886027,1.986632846,2
2985,89.54280748,44.87519946,0.8653551190000001,3078,61.64916902,0.80762987,225.237,0.7393919720000001,1.9953740269999998,2
4733,110.53687679999999,55.38850592,0.865397365,4819,77.62887842,0.606794872,266.682,0.8362939629999999,1.995664532,2
3772,99.60332963,49.89166435,0.865503093,3896,69.30122339,0.64379587,250.09799999999998,0.7578113590000001,1.9963922019999998,2
3661,97.69259544,48.90235887,0.8656938359999999,3732,68.27393334,0.596448355,238.547,0.80846584,1.997707221,2
4837,112.173828,56.14063497,0.8657487290000001,4938,78.47712837,0.7882985659999999,275.362,0.8016373370000001,1.9980862000000001,2
3141,90.76577027,45.3742466,0.866080346,3194,63.23958736,0.543896104,223.11700000000002,0.792889153,2.0003807680000003,2
4194,104.6666913,52.30336252,0.86619073,4285,73.07507544,0.547805643,256.711,0.799740948,2.001146508,2
4199,103.95798190000001,51.93962023,0.866243946,4292,73.11862176,0.714115646,254.771,0.812934875,2.001516019,2
3957,102.320702,51.07711152,0.866494578,4109,70.98034149,0.6036613270000001,253.06799999999998,0.7764284640000001,2.003259365,2
4994,114.26511670000001,56.98886817,0.866750215,5144,79.74056864,0.709879176,285.254,0.7712495359999999,2.005042746,2
3937,102.47490069999999,51.07067636,0.866962983,4133,70.80073508,0.662794613,256.524,0.751829344,2.006531105,2
4245,105.6187899,52.60182365,0.8671570940000001,4365,73.5180377,0.562698834,260.959,0.7833268259999999,2.007892171,2
5273,117.2504881,58.37701343,0.867244265,5367,81.93773318,0.570670996,286.77299999999997,0.805732935,2.008504397,2
3641,98.21898138,48.83939057,0.867607294,3726,68.08718809,0.554945892,241.542,0.7842332059999999,2.011060749,2
4715,110.6894983,55.03698356,0.867624752,4832,77.48112321,0.79430593,269.449,0.816090663,2.011183955,2
4896,113.0982598,56.19223391,0.867839657,5066,78.95429571,0.599265606,289.962,0.7317607309999999,2.01270268,2
4236,105.6451601,52.48729068,0.867850021,4326,73.44006203,0.535051156,260.888,0.782091577,2.0127760219999997,2
4535,109.73560659999998,54.49081793,0.867999767,4698,75.98777096,0.664468865,274.329,0.7572577290000001,2.0138366569999997,2
4976,114.1212737,56.644202899999996,0.868121957,5093,79.59673344,0.680339076,277.133,0.814167476,2.0147034980000003,2
4234,105.64009509999998,52.432336600000006,0.868134,4329,73.42272286,0.677006716,259.741,0.788641635,2.014789001,2
4296,106.25667,52.68167884,0.868438765,4390,73.95834695,0.8506930690000001,259.409,0.80223953,2.016956794,2
4649,110.70222179999999,54.83454494,0.868702764,4768,76.9369264,0.576942169,273.621,0.7803160840000001,2.018840896,2
3791,99.93450497,49.44130516,0.869042704,3886,69.47554328,0.643851902,243.201,0.8054395209999999,2.021275625,2
4955,114.94223259999998,56.80713383,0.8693349709999999,5185,79.42859651,0.5925615879999999,290.01099999999997,0.7403286920000001,2.023376728,2
4996,115.75431470000001,57.07943418,0.869967831,5170,79.75653431,0.592223803,289.043,0.7514626179999999,2.027951335,2
5166,116.4812077,57.40544291,0.8701255729999999,5285,81.10212998,0.6237623760000001,286.844,0.7889922290000001,2.029096926,2
4889,113.4990733,55.91833049,0.8702125190000001,4971,78.89783352,0.870238519,274.262,0.81676783,2.0297292909999998,2
4379,107.2441145,52.81908582,0.870305271,4495,74.6693777,0.643970588,263.678,0.791474665,2.030404595,2
6374,129.5767591,63.76230696,0.870549219,6476,90.08678515,0.6622337660000001,314.656,0.809002546,2.032184299,2
4881,113.8160966,55.96674868,0.87074793,4965,78.83325579,0.852725367,275.478,0.8082483540000001,2.033637817,2
4840,113.0192872,55.41384666,0.8715512940000001,4962,78.50146111,0.68945869,274.39599999999996,0.8077922340000001,2.039549572,2
4324,107.4234632,52.61238315,0.8718538020000001,4399,74.19897433,0.542670683,261.978,0.791709588,2.0417904819999997,2
4098,104.3378697,51.01698501,0.872306528,4223,72.23389547,0.6271809,252.83700000000002,0.805564948,2.045159464,2
4398,108.08429450000001,52.78024542,0.872661936,4496,74.83119348,0.597554348,261.29,0.809504955,2.047817202,2
4438,108.3345087,52.88819805,0.8727354420000001,4524,75.1707197,0.563770325,261.474,0.815718178,2.048368308,2
4342,107.9361607,52.65198942,0.8729516359999999,4461,74.35325214,0.5573812579999999,266.48400000000004,0.7683470109999999,2.0499920680000003,2
4076,104.17444379999999,50.8078401,0.873000757,4182,72.03974170000001,0.617575758,255.91400000000002,0.7820885890000001,2.050361589,2
3673,99.21752118,48.33770705,0.873296434,3760,68.38573570000001,0.7970920140000001,241.24,0.793107675,2.05259056,2
5086,117.3431374,57.06786443,0.873773432,5276,80.47171133,0.5927738929999999,299.803,0.711073136,2.056203409,2
4582,110.2029953,53.56818644,0.873910711,4674,76.38051842,0.633222775,269.51,0.79271154,2.057247083,2
4444,109.33202560000001,53.09012652,0.874188772,4539,75.22151645,0.741655541,265.36400000000003,0.793048786,2.059366454,2
4515,109.80557009999998,53.23867944,0.8746001059999999,4629,75.82002733,0.577291906,266.923,0.79633467,2.062514909,2
3320,104.95798459999999,50.87502689,0.8746704740000001,4375,65.01657703,0.409927152,488.837,0.174590178,2.0630551180000003,2
3821,100.5480488,48.73552413,0.874681096,3898,69.74989821,0.820661512,240.926,0.82721721,2.063136708,2
4117,105.54053619999999,51.14681966,0.874726022,4264,72.40115473,0.7841904759999999,262.743,0.749425424,2.063481892,2
4080,104.272109,50.51191604,0.874833328,4159,72.07508129,0.7569573279999999,250.412,0.8176355259999999,2.064307142,2
5358,119.2490531,57.70866139,0.875104544,5447,82.59550521,0.600134409,287.087,0.816931269,2.066397837,2
4429,109.3909238,52.90751618,0.8752584809999999,4600,75.09446014,0.691491023,276.786,0.7264860940000001,2.067587589,2
4814,113.58682340000001,54.92957964,0.8752940220000001,4913,78.29032615,0.803002502,275.818,0.7951896890000001,2.0678626,2
4575,111.23191299999999,53.76839227,0.875405122,4671,76.3221522,0.545747346,270.638,0.784916415,2.068723061,2
4173,105.91278329999999,51.19004627,0.8754423020000001,4293,72.89189681,0.735849057,257.666,0.7898489000000001,2.069011284,2
4837,114.7953243,55.47569683,0.875478285,4963,78.47712837,0.589303119,282.031,0.764173999,2.069290354,2
5056,116.3895145,56.20142521,0.875690057,5197,80.23402731,0.7264367820000001,283.873,0.788440191,2.070935285,2
4771,114.015075,55.04964734,0.8757153190000001,4887,77.93988625,0.579075131,279.955,0.764967217,2.071131797,2
4158,107.01476909999998,51.66774487,0.8757254179999999,4314,72.76077258,0.6875,265.778,0.739701145,2.071210372,2
3832,101.9698018,49.22548543,0.875760566,3908,69.85022502,0.782040816,247.69,0.78490739,2.071483926,2
6946,136.30360280000002,65.73847541,0.876009151,7115,94.04212821,0.594437313,338.782,0.760508352,2.073422024,2
4188,106.5811347,51.36513446,0.8762072009999999,4302,73.02278558,0.587542088,261.405,0.770173828,2.0749704209999997,2
5672,123.0789249,59.31319017,0.876219713,5786,84.98126086,0.655116655,296.222,0.812290673,2.075068371,2
4952,115.71487579999999,55.6734017,0.876651614,5051,79.40454789,0.661148198,279.019,0.799324168,2.078458874,2
4213,107.18039669999999,51.56715505,0.876652071,4339,73.24041372,0.636020531,264.24,0.758235653,2.078462475,2
3467,97.97380616,47.13315533,0.876677165,3598,66.44036049,0.614716312,240.017,0.756274922,2.0786600319999997,2
3860,102.1971523,49.12511552,0.87689078,3948,70.10495448,0.614747571,245.889,0.802267072,2.080344263,2
5077,117.42650990000001,56.392017700000004,0.8771412759999999,5196,80.40047990000001,0.54241453,288.61,0.7659391659999999,2.08232503,2
3744,100.4167531,48.12622906,0.877670279,3846,69.0435287,0.72,242.167,0.802261185,2.0865285940000002,2
4374,109.07807279999999,52.25358497,0.877788945,4502,74.62673629,0.736859838,268.59,0.761919282,2.087475392,2
4562,111.7569232,53.44922494,0.878216546,4695,76.21363922,0.546216475,278.618,0.7384937159999999,2.090898855,2
4375,109.2448278,52.17637903,0.8785721740000001,4455,74.63526652,0.546601699,261.724,0.8026030820000001,2.093760238,2
4298,108.0691562,51.53272243,0.87898496,4386,73.97556058,0.5989409139999999,259.272,0.803461442,2.097097749,2
3206,93.52974726,44.55523434,0.879242202,3283,63.89057818,0.592387288,226.049,0.788439188,2.099186519,2
4515,110.9722142,52.84775827,0.879323385,4690,75.82002733,0.5940789470000001,271.783,0.768109333,2.0998471430000003,2
3503,98.37247663,46.83791704,0.8793758420000001,3592,66.78441529,0.5146929179999999,240.295,0.7623607579999999,2.100274369,2
4819,114.64025840000001,54.57328405,0.879423933,4919,78.33097322,0.565079737,276.798,0.790389013,2.1006662940000003,2
5206,119.61877779999999,56.90043992,0.879617592,5316,81.41550878,0.83030303,287.436,0.791829553,2.102246978,2
4139,106.91620590000001,50.79355129,0.879943617,4290,72.59434190000002,0.614003857,263.0,0.751958363,2.1049169269999997,2
4108,106.33015890000001,50.51491056,0.879944748,4244,72.32197487,0.616446579,261.70099999999996,0.753753835,2.104926204,2
4107,106.2923105,50.49647509,0.879947057,4184,72.31317176,0.5365821789999999,256.199,0.786284485,2.104945153,2
5786,125.5554308,59.62625047,0.880039868,5945,85.83102007,0.623491379,307.30400000000003,0.769931108,2.105707298,2
5116,118.23618909999998,56.14671184,0.880056444,5248,80.70869539,0.588045977,288.913,0.77020482,2.105843517,2
5276,120.7283328,57.29556014,0.8802109990000001,5434,81.96103854,0.577875137,292.865,0.773000377,2.107114975,2
4275,108.6018895,51.52527338,0.880286885,4388,73.77736139,0.768332135,263.752,0.772243853,2.1077401890000003,2
3716,100.698893,47.73887538,0.880484211,3786,68.7848686,0.635430917,239.364,0.8150193170000001,2.109368773,2
5197,119.00358190000001,56.38621395,0.8806220029999999,5393,81.34510381,0.753516022,289.902,0.777070027,2.1105084659999997,2
4043,106.5010619,50.38129497,0.881030704,4174,71.74752595,0.548426479,262.44599999999997,0.7376217079999999,2.113900842,2
3709,100.73572270000001,47.64940038,0.881054947,3788,68.72005145,0.772708333,240.52900000000002,0.805622906,2.11410263,2
5278,120.03797920000001,56.65960303,0.8815910690000001,5388,81.97657176,0.792016807,289.009,0.7940658429999999,2.118581367,2
4506,111.00792129999999,52.32413559,0.8819435870000001,4599,75.7444215,0.581869835,264.923,0.8067922590000001,2.121543339,2
4148,106.9693936,50.40674957,0.8820125529999999,4232,72.673225,0.813333333,255.109,0.8009345920000001,2.122124407,2
5896,127.01399509999999,59.84329211,0.882050377,6092,86.64306294,0.610351967,309.264,0.774655487,2.1224433119999997,2
4203,107.29929640000002,50.52718252,0.882186875,4281,73.15344016,0.668947955,255.102,0.811599045,2.123595479,2
3910,104.3388145,49.10437226,0.8823337529999999,4075,70.5575412,0.6109375,259.808,0.72791653,2.1248375580000003,2
4846,116.40642790000001,54.73755333,0.8825450109999999,5006,78.55010397,0.628942245,289.067,0.72877966,2.126628263,2
3302,96.29743756,45.24113928,0.882769548,3423,64.84008773,0.537609899,233.736,0.759513885,2.128536971,2
4449,111.2556534,52.19604698,0.8831163129999999,4558,75.26382089,0.709569378,269.177,0.77160738,2.131495771,2
